month,count,rank,word,frequency
2023-09,241,12,남자,5
2023-09,241,13,500만,5
2023-09,241,14,66억,5
2023-09,241,15,이번,5
2023-09,241,16,존귀,5
2023-09,241,17,경찰,5
2023-09,241,18,강남,4
2023-09,241,19,아무,4
2023-09,241,20,알트,4
2023-10,330,1,비트,24
2023-10,330,2,코인,16
2023-10,330,3,가격,8
2023-10,330,4,누가,7
2023-10,330,5,건가,7
2023-10,330,6,사진,7
2023-10,330,7,이번,7
2023-10,330,8,기사,7
2023-10,330,9,한국,6
2023-10,330,10,미나,6
2023-10,330,11,하나,6
2023-10,330,12,이벤트,6
2023-10,330,13,상장,6
2023-10,330,14,룸빵,6
2023-10,330,15,김치,6
2023-10,330,16,흑트,6
2023-10,330,17,사면,6
2023-10,330,18,youtu,6
2023-10,330,19,be,6
2023-10,330,20,알트,5
2023-11,350,1,비트,23
2023-11,350,2,가스,18
2023-11,350,3,사람,16
2023-11,350,4,알트,15
2023-11,350,5,코인,12
2023-11,350,6,하나,8
2023-11,350,7,페이커,8
2023-11,350,8,석우,7
2023-11,350,9,상장,7
2023-11,350,10,대남,7
2023-11,350,11,한번,7
2023-11,350,12,쓰레기,7
2023-11,350,13,우승,7
2023-11,350,14,라나,7
2023-11,350,15,기사,7
2023-11,350,16,거지,6
2023-11,350,17,선물,6
2023-11,350,18,youtu,6
