date,open,high,low,close,volume
2021-05-22,1876.53,1889.26,1869.96,1880.37,529020
2021-05-21,1876.53,1889.26,1869.96,1880.37,529020
2021-05-20,1869.42,1883.75,1863.7,1876.53,534081
2021-05-19,1868.68,1889.93,1852.05,1869.42,676253
2021-05-18,1866.32,1874.87,1863.04,1868.68,455425
2021-05-17,1843.33,1868.36,1841.5,1866.32,476010
2021-05-16,1825.28,1843.52,1819.48,1843.33,605469
2021-05-15,1825.28,1843.52,1819.48,1843.33,605469
2021-05-14,1825.28,1843.52,1819.48,1843.33,605469
2021-05-13,1815.02,1828.64,1808.56,1825.28,998620
2021-05-12,1836.96,1843.54,1813.1,1815.02,945680
2021-05-11,1835.68,1841.69,1817.81,1836.96,725389
2021-05-10,1830.27,1845.31,1829.86,1835.68,898688
2021-05-09,1814.03,1843.19,1812.7,1830.27,984454
2021-05-08,1814.03,1843.19,1812.7,1830.27,984454
2021-05-07,1814.03,1843.19,1812.7,1830.27,984454
2021-05-06,1786.23,1817.97,1781.78,1814.03,639812
2021-05-05,1778.39,1787.8,1770.19,1786.23,515315
2021-05-04,1792.37,1798.95,1770.66,1778.39,591506
2021-05-03,1768.77,1797.76,1765.89,1792.37,439141
2021-05-02,1771.69,1773.55,1764.09,1768.77,445942
2021-05-01,1771.69,1773.55,1764.09,1768.77,445942
2021-04-30,1771.69,1773.55,1764.09,1768.77,445942
2021-04-29,1781.04,1789.83,1755.93,1771.69,475267
2021-04-28,1776.42,1782.42,1762.48,1781.04,500579
2021-04-27,1781.08,1785.46,1773.58,1776.42,368955
2021-04-26,1776.87,1783.39,1768.62,1781.08,396889
2021-04-25,1783.24,1795.86,1769.84,1776.87,488701
2021-04-24,1783.24,1795.86,1769.84,1776.87,488701
2021-04-23,1783.24,1795.86,1769.84,1776.87,488701
2021-04-22,1793.21,1797.79,1777.28,1783.24,576638
2021-04-21,1778.35,1797.56,1776.15,1793.21,538027
2021-04-20,1771.08,1780.33,1763.51,1778.35,560201
2021-04-19,1775.61,1789.93,1766.6,1771.08,558071
2021-04-18,1763.44,1783.75,1759.63,1775.61,492740
2021-04-17,1763.44,1783.75,1759.63,1775.61,492740
2021-04-16,1763.44,1783.75,1759.63,1775.61,492740
2021-04-15,1736.14,1769.6,1734.21,1763.44,577037
2021-04-14,1745.02,1749.25,1732.46,1736.14,513463
2021-04-13,1732.47,1748.81,1723.55,1745.02,642230
2021-04-12,1743.72,1744.99,1727.25,1732.47,502735
2021-04-11,1754.51,1757.25,1731.02,1743.72,550157
2021-04-10,1754.51,1757.25,1731.02,1743.72,550157
2021-04-09,1754.51,1757.25,1731.02,1743.72,550157
2021-04-08,1737.39,1758.57,1733.04,1754.51,484579
2021-04-07,1742.08,1744.23,1730.53,1737.39,467547
2021-04-06,1727.84,1745.4,1727.05,1742.08,479887
2021-04-05,1735.02,1735.02,1721.15,1727.84,379415
2021-04-04,1728.32,1736,1728.32,1735.02,53
2021-04-03,1728.32,1736,1728.32,1735.02,53
2021-04-02,1728.32,1736,1728.32,1735.02,53
2021-04-01,1707.39,1730.44,1705.64,1728.32,533707
2021-03-31,1684.87,1715.19,1677.76,1707.39,610995
2021-03-30,1711.92,1714.32,1678.6,1684.87,659690
